treat,age,educ,black,hisp,married,nodegr,re74,re75,re78
0.00,30.00,10.00,0.00,1.00,1.00,1.00,25860.36,25243.55,25564.67
0.00,39.00,14.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,29.00,12.00,0.00,0.00,1.00,0.00,20901.46,20728.35,24746.01
0.00,25.00,10.00,0.00,0.00,1.00,1.00,8656.04,5147.18,10666.23
0.00,42.00,5.00,0.00,1.00,1.00,1.00,20868.15,18741.10,22304.80
0.00,48.00,6.00,0.00,1.00,1.00,1.00,14657.27,18250.55,17763.75
0.00,25.00,6.00,0.00,1.00,1.00,1.00,17055.42,14986.79,0.00
0.00,49.00,11.00,0.00,0.00,1.00,1.00,25862.32,25243.55,25564.67
0.00,38.00,12.00,0.00,0.00,0.00,0.00,10674.09,9964.94,10388.42
0.00,38.00,15.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,31.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,41.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,25.00,13.00,0.00,0.00,1.00,0.00,17204.32,11638.89,25564.67
0.00,48.00,18.00,0.00,0.00,1.00,0.00,7025.93,7435.21,0.00
0.00,21.00,14.00,0.00,0.00,0.00,0.00,6447.95,15266.08,11804.08
0.00,20.00,14.00,0.00,0.00,0.00,0.00,266.46,1047.34,10700.22
0.00,54.00,14.00,0.00,0.00,0.00,0.00,11322.60,6228.53,1324.04
0.00,41.00,8.00,0.00,0.00,1.00,1.00,25133.47,19548.53,25564.67
0.00,49.00,7.00,0.00,0.00,0.00,1.00,11926.06,2365.02,1907.75
0.00,46.00,6.00,0.00,1.00,1.00,1.00,10344.93,11287.98,13003.99
0.00,18.00,11.00,0.00,1.00,0.00,1.00,0.00,386.71,16559.40
0.00,30.00,10.00,0.00,0.00,1.00,1.00,25862.32,22429.16,22366.87
0.00,39.00,12.00,0.00,0.00,1.00,0.00,7161.12,15704.71,16880.07
0.00,17.00,10.00,0.00,0.00,0.00,1.00,646.56,0.00,9438.24
0.00,28.00,12.00,0.00,0.00,1.00,0.00,16067.95,12421.26,21403.39
0.00,29.00,12.00,0.00,0.00,1.00,0.00,12860.63,13210.79,8612.19
0.00,39.00,12.00,0.00,0.00,1.00,0.00,25862.32,25103.90,24562.77
0.00,38.00,7.00,0.00,0.00,1.00,1.00,14829.69,15804.97,16763.33
0.00,29.00,12.00,0.00,0.00,1.00,0.00,12304.20,11995.16,12548.85
0.00,39.00,14.00,0.00,0.00,1.00,0.00,22948.89,20875.16,21966.41
0.00,18.00,11.00,0.00,0.00,0.00,1.00,327.20,0.00,964.96
0.00,46.00,12.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,17.00,10.00,0.00,0.00,0.00,1.00,101.88,0.00,474.35
0.00,47.00,8.00,0.00,0.00,1.00,1.00,18368.13,16381.45,25564.67
0.00,24.00,17.00,0.00,0.00,0.00,0.00,989.43,4687.07,1028.50
0.00,30.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,42.00,7.00,0.00,0.00,1.00,1.00,10971.89,5806.02,9241.70
0.00,27.00,16.00,0.00,0.00,1.00,0.00,23569.98,20694.34,25564.67
0.00,50.00,12.00,0.00,0.00,1.00,0.00,25862.32,0.00,25564.67
0.00,39.00,14.00,0.00,0.00,1.00,0.00,20507.65,22004.85,23498.81
0.00,32.00,12.00,0.00,0.00,1.00,0.00,23411.28,0.00,0.00
0.00,39.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,35.00,18.00,0.00,0.00,0.00,0.00,11828.09,9146.76,7313.27
0.00,37.00,8.00,0.00,0.00,1.00,1.00,13162.35,13454.27,13402.98
0.00,52.00,13.00,0.00,0.00,1.00,0.00,3136.79,4090.89,0.00
0.00,40.00,15.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,29.00,16.00,0.00,0.00,0.00,0.00,462.39,1469.86,3935.19
0.00,17.00,10.00,0.00,0.00,0.00,1.00,0.00,1228.16,5380.40
0.00,43.00,9.00,0.00,0.00,1.00,1.00,25862.32,25243.55,0.00
0.00,51.00,16.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,20.00,12.00,1.00,0.00,0.00,0.00,8060.42,13151.71,16512.12
0.00,52.00,8.00,0.00,0.00,1.00,1.00,10866.09,13345.06,13197.58
0.00,43.00,12.00,0.00,0.00,1.00,0.00,16303.06,14752.26,11965.15
0.00,55.00,11.00,0.00,0.00,1.00,1.00,19383.03,21131.18,21251.19
0.00,31.00,13.00,0.00,0.00,1.00,0.00,13019.33,10566.48,10446.05
0.00,29.00,13.00,0.00,0.00,0.00,0.00,16005.25,10339.11,12599.10
0.00,26.00,12.00,0.00,0.00,0.00,0.00,12923.32,7290.19,11323.82
0.00,43.00,12.00,0.00,0.00,1.00,0.00,19567.20,19460.81,24143.10
0.00,18.00,12.00,0.00,0.00,0.00,0.00,0.00,408.19,21608.80
0.00,38.00,12.00,0.00,0.00,1.00,0.00,21434.38,23378.03,21710.76
0.00,54.00,14.00,0.00,0.00,1.00,0.00,19202.77,19437.53,20215.30
0.00,26.00,18.00,0.00,0.00,0.00,0.00,403.61,10664.95,11684.38
0.00,41.00,12.00,0.00,0.00,1.00,0.00,23187.92,24692.13,25277.99
0.00,43.00,12.00,0.00,0.00,1.00,0.00,76.41,0.00,0.00
0.00,24.00,14.00,0.00,0.00,1.00,0.00,13217.21,14344.06,14545.26
0.00,45.00,12.00,0.00,0.00,1.00,0.00,10560.45,11606.66,12723.23
0.00,45.00,14.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,32.00,12.00,0.00,0.00,1.00,0.00,19678.88,19707.87,23389.46
0.00,42.00,12.00,0.00,0.00,0.00,0.00,10188.19,15602.66,0.00
0.00,34.00,10.00,0.00,0.00,0.00,1.00,8119.20,4687.07,20658.62
0.00,30.00,12.00,0.00,0.00,1.00,0.00,9964.83,9096.63,8253.10
0.00,26.00,5.00,0.00,0.00,1.00,1.00,1573.29,0.00,3700.23
0.00,28.00,12.00,0.00,0.00,1.00,0.00,0.00,5714.71,1870.80
0.00,27.00,7.00,0.00,0.00,1.00,1.00,22719.66,18823.45,25564.67
0.00,37.00,12.00,0.00,0.00,1.00,0.00,22619.74,21077.47,19964.09
0.00,33.00,12.00,0.00,0.00,1.00,0.00,17317.96,25243.55,25564.67
0.00,16.00,10.00,0.00,0.00,0.00,1.00,139.11,760.89,5829.63
0.00,46.00,12.00,0.00,0.00,1.00,0.00,18256.45,11934.29,14138.89
0.00,41.00,12.00,0.00,0.00,1.00,0.00,17063.25,16266.87,17842.07
0.00,46.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,50.00,18.00,0.00,0.00,1.00,0.00,19641.65,20252.13,25564.67
0.00,49.00,9.00,0.00,0.00,1.00,1.00,18146.73,16614.19,13434.01
0.00,34.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,55.00,12.00,0.00,0.00,1.00,0.00,5770.04,8817.34,22740.73
0.00,16.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,7322.14
0.00,39.00,12.00,0.00,0.00,1.00,0.00,24424.22,21163.40,25564.67
0.00,32.00,12.00,0.00,0.00,1.00,0.00,16996.64,13833.82,0.00
0.00,46.00,6.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
0.00,33.00,12.00,0.00,0.00,1.00,0.00,3009.43,12954.77,398.99
0.00,38.00,10.00,0.00,0.00,1.00,1.00,25862.32,25141.50,22915.11
0.00,51.00,12.00,1.00,0.00,0.00,0.00,838.57,0.00,0.00
0.00,31.00,13.00,0.00,0.00,1.00,0.00,9668.98,10161.87,0.00
0.00,47.00,12.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,19.00,12.00,0.00,0.00,0.00,0.00,875.79,2347.11,962.00
0.00,23.00,12.00,0.00,0.00,1.00,0.00,0.00,1663.21,3583.49
0.00,45.00,12.00,0.00,0.00,1.00,0.00,8987.16,10666.74,8096.46
0.00,26.00,16.00,0.00,0.00,1.00,0.00,16391.23,16977.63,18272.09
0.00,36.00,10.00,0.00,0.00,1.00,1.00,3638.36,3483.97,4588.34
0.00,28.00,12.00,0.00,0.00,1.00,0.00,14600.46,9078.73,17330.78
0.00,40.00,12.00,0.00,0.00,1.00,0.00,21436.34,22703.08,21286.65
0.00,32.00,12.00,0.00,0.00,1.00,0.00,13728.58,15230.27,16531.33
0.00,39.00,12.00,0.00,0.00,1.00,0.00,23965.75,24187.26,25477.48
0.00,42.00,12.00,0.00,0.00,1.00,0.00,13665.89,12310.26,25564.67
0.00,52.00,12.00,0.00,0.00,1.00,0.00,25862.32,24650.95,24883.44
0.00,48.00,12.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,20.00,12.00,0.00,0.00,0.00,0.00,13021.29,15190.89,19763.12
0.00,28.00,10.00,0.00,0.00,1.00,1.00,20464.54,3614.66,15928.41
0.00,25.00,13.00,0.00,0.00,1.00,0.00,24247.89,25243.55,25564.67
0.00,52.00,8.00,0.00,0.00,0.00,1.00,18125.18,17883.53,1885.58
0.00,21.00,14.00,0.00,0.00,0.00,0.00,7413.87,8409.15,20841.86
0.00,34.00,12.00,0.00,0.00,1.00,0.00,21299.19,19009.65,18572.07
0.00,27.00,14.00,0.00,0.00,1.00,0.00,12490.33,12979.84,18573.55
0.00,44.00,12.00,0.00,0.00,1.00,0.00,23844.28,5030.81,0.00
0.00,16.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,8733.36
0.00,44.00,13.00,0.00,0.00,1.00,0.00,8032.99,3881.42,3104.70
0.00,37.00,13.00,0.00,0.00,1.00,0.00,3902.86,882.63,2365.84
0.00,31.00,15.00,0.00,0.00,1.00,0.00,14561.27,5465.86,19073.02
0.00,23.00,12.00,0.00,0.00,1.00,0.00,11692.90,757.31,15895.90
0.00,27.00,12.00,0.00,0.00,1.00,0.00,14012.68,15785.27,23074.70
0.00,45.00,6.00,0.00,0.00,0.00,1.00,18095.79,16526.47,16404.24
0.00,48.00,12.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,24.00,12.00,0.00,0.00,1.00,0.00,15009.94,15418.26,18557.29
0.00,20.00,13.00,0.00,0.00,1.00,0.00,2539.21,6647.47,3088.45
0.00,31.00,12.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,29.00,12.00,0.00,0.00,1.00,0.00,13223.09,12251.18,14647.23
0.00,24.00,10.00,0.00,0.00,1.00,1.00,5523.17,0.00,5040.53
0.00,45.00,8.00,0.00,0.00,1.00,1.00,10352.77,4506.24,9088.02
0.00,16.00,9.00,0.00,0.00,0.00,1.00,468.26,0.00,3383.99
0.00,26.00,12.00,0.00,0.00,1.00,0.00,20109.91,23442.48,22646.16
0.00,25.00,12.00,0.00,0.00,1.00,0.00,16265.83,15380.66,16492.91
0.00,51.00,18.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,38.00,10.00,0.00,0.00,1.00,1.00,22741.21,25243.55,24151.96
0.00,32.00,12.00,0.00,0.00,1.00,0.00,19198.86,19194.05,0.00
0.00,47.00,12.00,0.00,0.00,0.00,0.00,11620.41,25243.55,25564.67
0.00,46.00,10.00,0.00,0.00,1.00,1.00,25862.32,25243.55,25564.67
0.00,23.00,12.00,0.00,0.00,1.00,0.00,10834.75,23499.77,6462.10
0.00,22.00,12.00,0.00,0.00,0.00,0.00,12680.37,9481.55,9949.53
0.00,24.00,10.00,0.00,0.00,1.00,1.00,19516.26,3210.05,20043.88
0.00,35.00,12.00,0.00,0.00,0.00,0.00,23301.56,21260.08,25272.08
0.00,32.00,14.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25560.24
0.00,37.00,12.00,0.00,0.00,1.00,0.00,25862.32,23539.16,25564.67
0.00,29.00,17.00,0.00,0.00,1.00,0.00,4286.88,3022.07,15697.89
0.00,49.00,8.00,0.00,0.00,1.00,1.00,25862.32,25243.55,0.00
0.00,43.00,12.00,0.00,0.00,1.00,0.00,12719.56,14016.44,25564.67
0.00,54.00,12.00,0.00,0.00,1.00,0.00,25862.32,15273.24,24930.73
0.00,23.00,14.00,0.00,0.00,1.00,0.00,13256.40,11209.21,6565.54
0.00,18.00,12.00,0.00,0.00,0.00,0.00,5162.67,4633.36,5579.90
0.00,47.00,8.00,0.00,0.00,1.00,1.00,17149.46,17638.26,21103.41
0.00,19.00,10.00,0.00,0.00,0.00,1.00,3495.33,30.44,22655.03
0.00,31.00,14.00,0.00,0.00,1.00,0.00,0.00,0.00,22199.89
0.00,27.00,14.00,0.00,0.00,1.00,0.00,14141.99,9340.11,19251.82
0.00,22.00,13.00,0.00,0.00,0.00,0.00,7400.15,3944.08,14523.10
0.00,39.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,30.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,23875.63
0.00,38.00,17.00,0.00,0.00,1.00,0.00,15403.76,16424.42,14045.79
0.00,29.00,14.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,26.00,11.00,0.00,0.00,1.00,1.00,14817.93,17299.89,15316.64
0.00,26.00,17.00,0.00,0.00,1.00,0.00,9529.87,19788.44,25564.67
0.00,18.00,11.00,0.00,0.00,0.00,1.00,3812.73,5401.40,20488.68
0.00,30.00,14.00,0.00,0.00,1.00,0.00,11953.49,2314.89,21876.26
0.00,33.00,8.00,0.00,0.00,1.00,1.00,25862.32,22382.61,25564.67
0.00,52.00,12.00,0.00,0.00,1.00,0.00,4633.67,12668.32,21520.13
0.00,25.00,12.00,0.00,0.00,0.00,0.00,4678.73,8360.81,7474.34
0.00,23.00,12.00,0.00,0.00,0.00,0.00,7494.20,0.00,4715.43
0.00,21.00,13.00,0.00,0.00,0.00,0.00,10305.74,14725.40,25564.67
0.00,44.00,12.00,0.00,0.00,1.00,0.00,18916.72,16182.73,21121.15
0.00,32.00,13.00,0.00,0.00,0.00,0.00,16886.92,20391.77,6561.11
0.00,34.00,18.00,0.00,0.00,0.00,0.00,0.00,524.56,0.00
0.00,27.00,14.00,0.00,0.00,0.00,0.00,22878.36,24045.82,25564.67
0.00,26.00,14.00,0.00,0.00,0.00,0.00,21812.52,17532.63,24432.73
0.00,26.00,12.00,0.00,0.00,0.00,0.00,23258.46,16154.08,21613.23
0.00,40.00,11.00,0.00,0.00,1.00,1.00,0.00,5508.82,10948.48
0.00,27.00,13.00,0.00,0.00,1.00,0.00,12844.95,0.00,25564.67
0.00,34.00,12.00,0.00,0.00,1.00,0.00,23552.35,22713.82,23274.19
0.00,46.00,12.00,0.00,0.00,1.00,0.00,6073.73,537.10,0.00
0.00,49.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,55.00,10.00,0.00,0.00,1.00,1.00,25862.32,22060.35,1536.84
0.00,33.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,45.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,29.00,12.00,0.00,0.00,1.00,0.00,4038.05,9687.44,7211.31
0.00,28.00,17.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,24.00,13.00,0.00,0.00,0.00,0.00,11301.05,14791.65,25564.67
0.00,21.00,12.00,0.00,0.00,0.00,0.00,8646.24,10639.89,16701.27
0.00,23.00,12.00,0.00,0.00,1.00,0.00,6636.04,10203.05,17980.98
0.00,49.00,12.00,0.00,0.00,1.00,0.00,25862.32,20565.44,25564.67
0.00,45.00,10.00,1.00,0.00,1.00,1.00,17459.03,15171.19,25564.67
0.00,48.00,7.00,0.00,0.00,1.00,1.00,13326.93,4636.94,0.00
0.00,50.00,7.00,0.00,0.00,1.00,1.00,25476.35,22674.44,24109.11
0.00,52.00,8.00,0.00,0.00,1.00,1.00,25862.32,13178.56,22616.61
0.00,45.00,13.00,0.00,0.00,1.00,0.00,25862.32,19657.74,14500.93
0.00,50.00,16.00,0.00,0.00,1.00,0.00,20354.82,18243.39,20481.29
0.00,19.00,12.00,0.00,0.00,0.00,0.00,2357.00,4620.82,3060.37
0.00,17.00,14.00,0.00,0.00,0.00,0.00,0.00,1226.37,4617.90
0.00,39.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,22.00,16.00,0.00,0.00,1.00,0.00,5638.77,8794.07,25564.67
0.00,20.00,13.00,0.00,0.00,1.00,0.00,12384.53,13987.79,24576.07
0.00,25.00,14.00,0.00,0.00,1.00,0.00,22077.02,8854.94,0.00
0.00,23.00,12.00,0.00,0.00,1.00,0.00,14475.06,17230.06,25564.67
0.00,23.00,16.00,0.00,0.00,0.00,0.00,3007.48,134.27,20676.35
0.00,25.00,17.00,0.00,0.00,1.00,0.00,4196.75,2042.76,4106.60
0.00,23.00,12.00,0.00,0.00,0.00,0.00,4672.85,2588.81,1918.09
0.00,29.00,13.00,0.00,0.00,1.00,0.00,25415.61,25243.55,25564.67
0.00,43.00,16.00,0.00,0.00,1.00,0.00,25862.32,21249.34,25564.67
0.00,19.00,12.00,0.00,0.00,1.00,0.00,7676.41,11902.06,25564.67
0.00,19.00,12.00,1.00,0.00,0.00,0.00,2404.02,12136.60,8074.30
0.00,45.00,9.00,0.00,0.00,1.00,1.00,12690.17,15930.29,25564.67
0.00,17.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,4193.79
0.00,31.00,12.00,0.00,0.00,1.00,0.00,10627.06,17052.82,0.00
0.00,45.00,8.00,1.00,0.00,0.00,1.00,3299.41,0.00,31.03
0.00,46.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,36.00,14.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,25.00,16.00,0.00,0.00,1.00,0.00,20209.84,25243.55,22887.03
0.00,27.00,18.00,0.00,0.00,0.00,0.00,0.00,11094.63,25564.67
0.00,53.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,0.00
0.00,26.00,16.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,40.00,10.00,0.00,0.00,1.00,1.00,25862.32,25243.55,19002.09
0.00,35.00,6.00,0.00,0.00,1.00,1.00,20926.93,19192.26,20136.98
0.00,28.00,12.00,0.00,0.00,1.00,0.00,25862.32,23404.89,19736.52
0.00,23.00,10.00,0.00,0.00,1.00,1.00,10105.90,10826.08,8062.48
0.00,22.00,12.00,0.00,0.00,1.00,0.00,14721.93,15846.15,25564.67
0.00,37.00,12.00,1.00,0.00,1.00,0.00,25862.32,23122.02,25564.67
0.00,46.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,21.00,15.00,0.00,0.00,1.00,0.00,8614.90,4223.37,0.00
0.00,26.00,13.00,0.00,0.00,0.00,0.00,16657.69,6497.08,20799.00
0.00,38.00,12.00,1.00,0.00,1.00,0.00,25838.81,22923.29,25564.67
0.00,36.00,12.00,1.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,26.00,14.00,0.00,0.00,0.00,0.00,21700.84,21609.19,0.00
0.00,21.00,12.00,0.00,0.00,0.00,0.00,4616.03,608.71,11221.86
0.00,51.00,12.00,1.00,0.00,1.00,0.00,6177.57,2350.69,10131.29
0.00,20.00,13.00,1.00,0.00,0.00,0.00,2690.07,0.00,3521.42
0.00,21.00,12.00,1.00,0.00,1.00,0.00,0.00,272.13,5990.70
0.00,26.00,11.00,1.00,0.00,1.00,1.00,19018.60,18159.24,20405.93
0.00,21.00,11.00,1.00,0.00,1.00,1.00,25862.32,25202.37,20269.98
0.00,36.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,39.00,12.00,0.00,0.00,0.00,0.00,25862.32,25243.55,3855.39
0.00,24.00,12.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,45.00,11.00,0.00,0.00,1.00,1.00,12098.47,12102.58,0.00
0.00,27.00,12.00,1.00,0.00,1.00,0.00,19500.58,16605.24,14330.99
0.00,33.00,12.00,0.00,1.00,0.00,0.00,25862.32,25243.55,25564.67
0.00,26.00,9.00,0.00,1.00,1.00,1.00,521.17,2631.77,16294.89
0.00,27.00,12.00,0.00,0.00,1.00,0.00,4222.22,751.94,0.00
0.00,31.00,10.00,0.00,1.00,1.00,1.00,23481.81,17919.34,21326.55
0.00,39.00,10.00,0.00,0.00,1.00,1.00,3797.06,19344.44,868.90
0.00,37.00,8.00,0.00,0.00,1.00,1.00,10807.32,11866.26,8918.08
0.00,54.00,8.00,0.00,0.00,1.00,1.00,22878.36,20137.55,17918.91
0.00,27.00,12.00,0.00,0.00,1.00,0.00,3362.10,0.00,9747.08
0.00,29.00,10.00,0.00,0.00,1.00,1.00,13217.21,14777.32,25564.67
0.00,27.00,18.00,0.00,0.00,1.00,0.00,20736.88,23218.69,25564.67
0.00,35.00,10.00,0.00,0.00,1.00,1.00,19202.77,13166.03,25564.67
0.00,33.00,14.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,17.00,11.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
0.00,20.00,13.00,0.00,0.00,1.00,0.00,33.31,1312.31,12299.12
0.00,39.00,8.00,1.00,0.00,1.00,1.00,25862.32,25243.55,25564.67
0.00,51.00,8.00,0.00,0.00,1.00,1.00,25862.32,16581.97,25564.67
0.00,28.00,8.00,0.00,0.00,1.00,1.00,1202.99,0.00,19516.33
0.00,47.00,4.00,0.00,0.00,1.00,1.00,22247.47,16374.29,15860.44
0.00,29.00,15.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,36.00,8.00,1.00,0.00,1.00,1.00,16291.30,19308.63,0.00
0.00,35.00,15.00,0.00,0.00,0.00,0.00,22874.44,20817.87,22996.38
0.00,49.00,9.00,0.00,0.00,1.00,1.00,25862.32,25243.55,25564.67
0.00,33.00,17.00,0.00,0.00,1.00,0.00,23822.73,8264.13,25564.67
0.00,25.00,15.00,0.00,0.00,0.00,0.00,20376.37,18153.87,23689.43
0.00,34.00,12.00,0.00,0.00,0.00,0.00,16363.80,10577.23,25526.25
0.00,43.00,11.00,0.00,0.00,1.00,1.00,17249.38,14882.95,11941.51
0.00,49.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,19.00,12.00,0.00,0.00,0.00,0.00,0.00,2450.95,10185.97
0.00,16.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,13456.18
0.00,45.00,17.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,23.00,16.00,0.00,0.00,0.00,0.00,3154.42,6835.45,23312.61
0.00,24.00,12.00,0.00,0.00,1.00,0.00,17670.63,19817.08,25564.67
0.00,30.00,12.00,0.00,0.00,1.00,0.00,13264.24,4388.08,25564.67
0.00,45.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,17.00,9.00,0.00,0.00,0.00,1.00,0.00,1050.92,13948.26
0.00,27.00,16.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,19.00,11.00,0.00,0.00,0.00,1.00,5493.78,263.18,9741.17
0.00,48.00,10.00,1.00,0.00,0.00,1.00,19173.38,12313.84,25564.67
0.00,32.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,0.00
0.00,40.00,12.00,0.00,0.00,1.00,0.00,25862.32,22806.92,25564.67
0.00,24.00,12.00,0.00,0.00,1.00,0.00,15821.08,17362.55,0.00
0.00,30.00,12.00,1.00,0.00,1.00,0.00,15382.20,14961.73,5343.46
0.00,19.00,12.00,0.00,0.00,0.00,0.00,8052.59,7236.48,20321.70
0.00,22.00,11.00,0.00,0.00,1.00,1.00,10599.63,864.73,25564.67
0.00,28.00,10.00,0.00,0.00,1.00,1.00,25787.87,25243.55,25564.67
0.00,35.00,10.00,0.00,0.00,1.00,1.00,21173.80,22463.18,19987.73
0.00,23.00,14.00,1.00,0.00,1.00,0.00,19467.27,18798.39,20176.88
0.00,25.00,10.00,0.00,0.00,1.00,1.00,4335.86,5181.19,12418.81
0.00,55.00,16.00,0.00,0.00,0.00,0.00,18863.82,18689.18,14601.42
0.00,31.00,12.00,0.00,0.00,1.00,0.00,4715.96,6749.52,6685.24
0.00,26.00,18.00,0.00,0.00,1.00,0.00,8477.75,19319.37,25037.12
0.00,24.00,15.00,0.00,0.00,1.00,0.00,11167.82,24015.39,25564.67
0.00,48.00,13.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,30.00,12.00,0.00,0.00,1.00,0.00,25862.32,13819.50,0.00
0.00,31.00,15.00,0.00,0.00,1.00,0.00,19359.52,10450.11,25564.67
0.00,19.00,12.00,0.00,0.00,1.00,0.00,7100.38,19654.16,25564.67
0.00,27.00,14.00,0.00,0.00,1.00,0.00,25862.32,24847.89,25564.67
0.00,54.00,8.00,0.00,0.00,1.00,1.00,23327.03,22667.27,22021.08
0.00,43.00,12.00,0.00,0.00,1.00,0.00,22564.88,19673.85,23218.04
0.00,18.00,13.00,0.00,0.00,0.00,0.00,3275.89,2681.90,14772.83
0.00,23.00,9.00,0.00,0.00,0.00,1.00,6630.16,7141.60,9088.02
0.00,40.00,14.00,0.00,0.00,0.00,0.00,23918.73,24572.18,25564.67
0.00,30.00,12.00,0.00,0.00,1.00,0.00,24302.75,19446.48,25564.67
0.00,33.00,12.00,0.00,0.00,1.00,0.00,0.00,420.73,0.00
0.00,29.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,24.00,14.00,0.00,0.00,1.00,0.00,0.00,3908.27,914.71
0.00,24.00,14.00,0.00,0.00,0.00,0.00,12970.35,16660.74,25564.67
0.00,30.00,14.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,26.00,15.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,41.00,12.00,0.00,0.00,1.00,0.00,25654.64,25243.55,25564.67
0.00,48.00,14.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,34.00,10.00,0.00,0.00,1.00,1.00,25862.32,25243.55,25564.67
0.00,28.00,12.00,0.00,0.00,1.00,0.00,0.00,288.24,0.00
0.00,30.00,14.00,0.00,0.00,1.00,0.00,21514.71,21469.55,22140.78
0.00,29.00,12.00,0.00,0.00,0.00,0.00,17225.87,19999.69,22041.77
0.00,25.00,16.00,0.00,0.00,0.00,0.00,14143.95,5729.03,17089.91
0.00,28.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,31.00,12.00,0.00,0.00,1.00,0.00,19792.51,3671.95,17651.44
0.00,55.00,12.00,0.00,0.00,1.00,0.00,25670.31,24090.58,24908.56
0.00,46.00,16.00,0.00,0.00,1.00,0.00,25013.96,24577.55,25337.10
0.00,44.00,12.00,0.00,0.00,1.00,0.00,23283.93,23897.23,22018.13
0.00,35.00,12.00,1.00,0.00,1.00,0.00,13152.56,12854.52,19241.48
0.00,39.00,12.00,0.00,0.00,1.00,0.00,21875.21,22375.45,23306.70
0.00,29.00,13.00,0.00,0.00,1.00,0.00,18828.55,13427.42,25564.67
0.00,31.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,35.00,17.00,0.00,0.00,0.00,0.00,8989.12,5059.45,0.00
0.00,33.00,12.00,0.00,0.00,0.00,0.00,8076.10,8810.18,8130.45
0.00,19.00,12.00,0.00,0.00,0.00,0.00,1643.83,1933.55,0.00
0.00,27.00,12.00,0.00,0.00,1.00,0.00,8705.02,3983.47,6054.25
0.00,24.00,16.00,0.00,0.00,0.00,0.00,2882.08,3507.24,8955.02
